DATE,Temp_max,Temp_min,Vent,PLV,EVA,APP
2014-04-29,10,25.0,34,14.0,2.36,0.0071
2014-04-30,13,25.0,21,6.5,2.74,0.0013
2014-05-01,11,16.0,39,20.0,1.52,0.0008
2014-05-02,7,18.0,21,70.5,0.72,0.0
2014-05-03,8,16.0,39,93.1999996423721,0.4,0.012
2014-05-04,14,21.0,48,12.5,1.36,0.0
2014-05-05,13,24.0,28,10.0,2.2,0.0011
2014-05-06,15,34.0,22,0.0,4.65,0.0021
2014-05-07,22,37.0,24,0.0,7.59,0.0
2014-05-08,23,34.0,21,0.0,8.05,0.0
2014-05-09,19,32.0,21,0.0,8.05,0.0
2014-05-10,18,25.0,21,13.1,4.08,0.0015
2014-05-11,14,28.0,24,0.0,4.86,0.0
2014-05-12,14,22.0,22,0.0,3.09,0.001
2014-05-13,16,34.0,42,0.0,3.45,0.0016
2014-05-14,16,23.0,41,0.0,3.74,0.0
2014-05-15,14,23.0,37,0.0,3.56,0.0017
2014-05-16,14,24.0,28,0.0,2.94,0.0073
2014-05-17,12,27.0,26,0.0,3.96,0.0
2014-05-18,18,22.0,28,0.0,7.05,0.0032
2014-05-19,18,29.0,27,6.5,3.74,0.0018
2014-05-20,16,27.0,26,25.299999928474428,2.94,0.0013
2014-05-21,19,27.0,34,0.0,3.86,0.0136
2014-05-22,18,28.0,22,4.59999990463257,4.44,0.0
2014-05-23,17,25.0,24,12.799999976158142,4.08,0.0019
2014-05-24,17,25.0,21,3.0,4.09,0.0019
2014-05-25,17,26.0,28,0.0,4.27,0.002
2014-05-26,18,27.0,27,14.79999995231628,4.4,0.002
2014-05-27,17,27.0,24,46.90000003576279,3.24,0.0074
2014-05-28,15,22.0,21,36.39999985694885,2.94,0.0013
2014-05-29,14,28.0,24,30.100000023841858,3.08,0.0015
2014-05-30,16,27.0,26,20.5,3.74,0.0017
2014-05-31,13,28.0,24,0.0,4.03,0.0019
2014-06-01,10,17.0,28,0.0,0.96,0.0064
2014-06-02,11,20.0,22,0.0,0.8,0.0004
2014-06-03,9,17.0,26,5.3,0.3,0.0001
2014-06-04,13,21.0,37,0.0,1.65,0.0008
2014-06-05,11,24.0,27,0.0,2.84,0.0014
2014-06-06,18,37.0,22,0.0,5.25,0.0024
2014-06-07,21,34.0,22,0.0,7.81,0.0
2014-06-08,24,33.0,35,0.0,8.19,0.0
2014-06-09,21,33.0,29,9.0,8.05,0.0031
2014-06-10,18,27.0,27,3.4,4.72,0.0018
2014-06-11,14,18.0,22,0.0,4.39,0.0
2014-06-12,11,20.0,26,0.0,3.09,0.001
2014-06-13,18,33.0,26,0.0,5.2,0.0
2014-06-14,21,35.0,35,5.5,6.65,0.0
2014-06-15,22,34.0,26,9.5,5.96,0.0
2014-06-16,21,30.0,27,43.19999978542328,5.86,0.0029
2014-06-17,21,29.0,28,5.6,3.65,0.0
2014-06-18,19,30.0,32,3.5,3.74,0.002
2014-06-19,17,31.0,29,4.5,5.96,0.003
2014-06-20,17,31.0,21,0.0,5.35,0.0027
2014-06-21,20,33.0,21,0.0,5.96,0.003
2014-06-22,19,34.0,26,0.0,5.74,0.0029
2014-06-23,21,38.0,37,0.0,5.85,0.0029
2014-06-24,24,40.0,24,0.0,6.15,0.0
2014-06-25,23,32.0,29,0.0,6.23,0.0
2014-06-26,22,31.0,32,0.0,5.05,0.0
2014-06-27,21,32.0,28,0.0,5.65,0.0
2014-06-28,20,37.0,37,0.0,6.75,0.0
2014-06-29,25,40.0,24,1.5,7.21,0.0
2014-06-30,22,31.0,29,3.5,7.69,0.0
2014-07-01,7,18.0,11,0.0,1.15,0.0006
2014-07-02,7,22.0,28,0.0,1.13,0.0005
2014-07-03,10,18.0,26,4.2,0.36,0.0002
2014-07-04,13,23.0,21,0.0,1.74,0.0
2014-07-05,15,29.0,29,0.0,2.65,0.0013
2014-07-06,21,36.0,21,0.0,5.56,0.0025
2014-07-07,26,36.0,24,0.0,7.65,0.0
2014-07-08,24,34.0,28,0.0,8.17,0.0
2014-07-09,13,32.0,27,0.0,8.05,0.0
2014-07-10,17,30.0,27,0.0,5.23,0.0019
2014-07-11,14,19.0,52,3.8,3.2,0.0011
2014-07-12,10,17.0,34,0.0,2.0,0.0006
2014-07-13,20,28.0,11,0.0,7.87,0.0
2014-07-14,19,32.0,32,0.0,7.63,0.0
2014-07-15,21,31.0,32,0.0,7.93,0.0
2014-07-16,22,32.0,34,0.0,7.63,0.0
2014-07-17,20,33.0,28,0.0,7.95,0.0
2014-07-18,21,34.0,21,0.0,7.88,0.0
2014-07-19,19,,21,0.0,7.99,0.0
2014-07-20,21,40.0,24,0.0,8.05,0.0
2014-07-21,25,27.0,13,0.0,8.23,0.0
2014-07-22,22,32.0,39,0.0,7.65,0.0
2014-07-23,23,33.0,28,0.0,7.53,0.0
2014-07-24,20,35.0,21,0.0,7.89,0.0
2014-07-25,24,41.0,39,0.0,7.7,0.0031
2014-07-26,27,39.0,34,0.0,7.89,0.0
2014-07-27,25,35.0,26,0.0,7.65,0.0
2014-07-28,24,33.0,26,0.0,8.05,0.0
2014-07-29,23,41.0,29,0.0,8.16,0.0
2014-07-30,23,31.0,35,6.1,7.75,0.0
2014-07-31,22,33.0,26,0.0,8.05,0.0
2014-08-01,5,19.0,8,0.0,1.52,0.0066
2014-08-02,8,18.0,21,3.1,0.96,0.0594
2014-08-03,11,19.0,26,8.1,0.54,0.0002
2014-08-04,11,25.0,16,0.0,2.04,0.0
2014-08-05,14,25.0,22,0.0,2.56,0.0071
2014-08-06,19,32.0,21,0.0,5.96,0.0
2014-08-07,23,34.0,28,0.0,7.2,0.0
2014-08-08,23,34.0,22,0.0,8.05,0.0
2014-08-09,21,31.0,21,0.0,8.05,0.0031
2014-08-10,19,32.0,22,0.0,5.15,0.0019
2014-08-11,15,22.0,34,41.3,2.1,0.0007
2014-08-12,10,17.0,37,0.0,2.0,0.0006
2014-08-13,24,42.0,34,0.0,8.96,0.0
2014-08-14,25,34.0,29,0.0,8.72,0.0
2014-08-15,24,31.0,26,0.0,8.56,0.0033
2014-08-16,22,32.0,22,0.0,8.35,0.0033
2014-08-17,22,31.0,29,1.5,8.26,0.0
2014-08-18,20,34.0,26,0.0,8.56,0.0033
2014-08-19,26,43.0,29,0.0,8.2,0.0
2014-08-20,25,34.0,21,1.2,8.35,0.0032
2014-08-21,24,34.0,22,0.0,8.56,0.0
2014-08-22,21,34.0,21,0.0,8.2,0.0032
2014-08-23,22,39.0,29,0.0,8.72,0.0
2014-08-24,23,32.0,29,0.0,8.47,0.0033
2014-08-25,21,31.0,28,0.0,8.56,0.0
2014-08-26,19,36.0,24,0.0,8.67,0.0034
2014-08-27,21,35.0,22,0.0,8.37,0.0
2014-08-28,22,37.0,24,0.0,8.49,0.0033
2014-08-29,23,33.0,28,0.0,8.72,0.0
2014-08-30,21,35.0,22,0.0,8.89,0.0034
2014-08-31,22,37.0,28,0.0,8.72,0.0
2014-09-01,4,20.0,11,0.0,1.72,0.0008
2014-09-02,8,19.0,29,0.0,1.06,0.0
2014-09-03,9,17.0,22,1.4,0.5,0.0002
2014-09-04,11,25.0,28,0.0,2.4,0.0
2014-09-05,11,27.0,27,0.0,2.94,0.0014
2014-09-06,17,30.0,22,0.0,5.85,0.0
2014-09-07,21,30.0,26,0.0,7.51,0.0
2014-09-08,21,37.0,32,0.0,8.29,0.0
2014-09-09,20,35.0,27,0.0,8.05,0.0
2014-09-10,21,32.0,22,2.500000059604649,5.77,0.0
2014-09-11,13,26.0,21,11.5,2.1,0.0007
2014-09-12,10,15.0,32,2.3,1.85,0.0006
2014-09-13,21,34.0,28,0.0,7.27,0.0
2014-09-14,20,33.0,27,0.0,7.33,0.0028
2014-09-15,23,,21,0.0,7.21,0.0
2014-09-16,24,37.0,22,0.0,7.4,0.0028
2014-09-17,24,35.0,21,0.0,7.65,0.0
2014-09-18,27,35.0,32,0.0,7.47,0.0028
2014-09-19,26,36.0,28,0.0,7.81,0.0
2014-09-20,25,36.0,13,0.0,7.93,0.003
2014-09-21,23,40.0,29,0.0,8.05,0.0
2014-09-22,24,35.0,24,0.0,7.87,0.003
2014-09-23,23,33.0,32,0.0,7.81,0.0029
2014-09-24,23,36.0,45,5.10000002384186,7.93,0.0
2014-09-25,23,30.0,27,25.7,7.3,0.0027
2014-09-26,21,30.0,24,0.0,6.81,0.0026
2014-09-27,20,29.0,21,0.0,6.53,0.0
2014-09-28,18,30.0,22,0.0,6.72,0.0
2014-09-29,19,32.0,28,4.0,6.6,0.0
2014-09-30,23,32.0,26,5.5,6.2,0.0023
2014-10-01,5,22.0,16,0.0,1.83,0.0068
2014-10-02,10,22.0,35,16.0,1.26,0.0006
2014-10-03,9,16.0,29,140.89999961853025,0.5,0.0533
2014-10-04,12,21.0,24,143.60000038146973,2.7,0.0012
2014-10-05,13,29.0,24,206.2999992370605,2.94,0.0604
2014-10-06,18,35.0,21,52.0,5.25,0.0024
2014-10-07,22,29.0,34,0.0,7.75,0.0032
2014-10-08,24,36.0,29,0.0,8.35,0.0
2014-10-09,23,34.0,21,0.0,7.81,0.003
2014-10-10,20,32.0,24,0.0,5.35,0.002
2014-10-11,15,24.0,21,0.0,3.67,0.0013
2014-10-12,10,17.0,34,43.6,0.54,0.0092
2014-10-13,22,32.0,21,0.0,6.13,0.0
2014-10-14,19,35.0,24,0.0,5.89,0.0022
2014-10-15,20,30.0,48,0.0,4.83,0.0
2014-10-16,19,28.0,15,0.0,4.95,0.0018
2014-10-17,19,34.0,22,0.0,4.73,0.0
2014-10-18,19,32.0,16,0.0,5.35,0.0
2014-10-19,17,28.0,16,0.0,6.23,0.0
2014-10-20,18,28.0,13,0.0,6.77,0.0
2014-10-21,15,30.0,26,0.0,5.23,0.0
2014-10-22,19,27.0,48,0.0,5.2,0.0
2014-10-23,18,23.0,41,0.0,4.23,0.0
2014-10-24,18,25.0,29,0.0,4.72,0.0
2014-10-25,16,26.0,16,0.0,5.03,0.0
2014-10-26,16,25.0,16,2.5,4.63,0.0
2014-10-27,16,24.0,13,12.5,4.57,0.0
2014-10-28,14,24.0,16,30.0,4.89,0.0
2014-10-29,13,25.0,16,3.0,5.03,0.0
2014-10-30,13,22.0,13,11.0,4.96,0.0
2014-10-31,15,23.0,26,17.20000004768372,4.73,0.0
2014-11-01,5,21.0,13,0.0,2.53,0.0012
2014-11-02,9,15.0,46,3.6,0.96,0.0004
2014-11-03,7,16.0,27,1.8,0.5,0.0238
2014-11-04,8,24.0,16,0.0,2.8,0.0
2014-11-05,15,30.0,27,1.0,3.06,0.0
2014-11-06,19,33.0,21,62.5,5.65,0.0
2014-11-07,21,29.0,37,272.69999980926514,6.95,0.0
2014-11-08,26,39.0,32,167.7000007629395,8.47,0.0
2014-11-09,22,34.0,21,67.6,6.81,0.0026
2014-11-10,21,32.0,15,78.5,5.77,0.0
2014-11-11,16,21.0,29,105.60000057220464,2.49,0.0009
2014-11-12,12,17.0,29,102.30000038146973,0.78,0.0139
2014-11-13,15,23.0,28,0.0,2.3,0.0008
2014-11-14,13,26.0,13,0.0,2.42,0.0008
2014-11-15,16,27.0,34,0.0,3.3,0.0
2014-11-16,16,23.0,27,0.0,3.24,0.0
2014-11-17,14,25.0,13,0.0,4.15,0.0
2014-11-18,14,23.0,15,0.0,3.91,0.0013
2014-11-19,12,25.0,15,0.0,3.91,0.0013
2014-11-20,12,22.0,15,0.0,4.05,0.0
2014-11-21,11,26.0,9,0.0,4.03,0.0014
2014-11-22,12,24.0,15,0.0,3.85,0.0
2014-11-23,13,25.0,27,0.0,4.09,0.0
2014-11-24,15,25.0,11,0.0,3.79,0.0
2014-11-25,16,22.0,24,0.0,3.67,0.0
2014-11-26,15,25.0,13,0.0,3.09,0.0
2014-11-27,12,23.0,24,0.0,3.29,0.0
2014-11-28,14,27.0,22,0.0,3.18,0.0
2014-11-29,19,23.0,21,0.0,3.12,0.001
2014-11-30,18,27.0,45,0.0,2.88,0.0009
2014-12-01,8,18.0,24,0.0,2.36,0.0
2014-12-02,8,16.0,39,16.4,0.96,0.0004
2014-12-03,5,18.0,27,0.0,0.6,0.0003
2014-12-04,12,25.0,24,6.799999952316281,2.4,0.0008
2014-12-05,17,29.0,27,0.0,3.24,0.0015
2014-12-06,19,33.0,22,5.0,5.54,0.0
2014-12-07,21,30.0,22,11.0,7.57,0.0
2014-12-08,23,36.0,24,47.39999985694885,8.25,0.0
2014-12-09,19,35.0,22,214.6000003814697,6.87,0.0026
2014-12-10,21,32.0,22,235.89999997615814,6.05,0.0022
2014-12-11,14,23.0,26,60.30000019073486,2.67,0.0009
2014-12-12,10,18.0,22,19.9,0.84,0.0003
2014-12-13,7,19.0,11,0.0,1.68,0.0006
2014-12-14,7,18.0,11,10.0,1.8,0.0006
2014-12-15,11,21.0,15,0.0,1.74,0.0006
2014-12-16,10,18.0,29,0.0,2.04,0.0007
2014-12-17,12,16.0,28,14.0,2.18,0.0
2014-12-18,10,14.0,27,44.69999995231628,1.8,0.0006
2014-12-19,11,19.0,13,51.599999809265135,0.78,0.0003
2014-12-20,12,19.0,32,0.0,1.44,0.0005
2014-12-21,13,18.0,29,0.0,1.74,0.0006
2014-12-22,10,18.0,15,0.0,1.78,0.0006
2014-12-23,7,19.0,15,0.0,2.04,0.0007
2014-12-24,7,17.0,11,0.0,2.18,0.0007
2014-12-25,-2,14.0,16,0.0,2.3,0.0008
2014-12-26,11,17.0,48,35.80000019073486,1.74,0.0006
2014-12-27,11,16.0,32,67.49999995231629,0.87,0.0003
2014-12-28,9,18.0,48,27.00000004768372,1.2,0.0004
2014-12-29,7,13.0,34,136.50000019073482,0.9,0.0003
2015-01-01,3,12.0,37,149.20000009536747,0.18,0.0091
2015-01-02,6,13.0,46,79.39999961853027,0.74,0.0002
2015-01-03,7,15.0,28,21.2,0.87,0.0003
2015-01-04,13,21.0,45,0.0,1.87,0.0009
2015-01-05,11,29.0,24,0.0,3.47,0.0
2015-01-06,14,27.0,27,0.0,5.2,0.0
2015-01-07,19,34.0,21,0.0,6.92,0.0029
2015-01-08,25,41.0,37,0.0,10.33,0.0
2015-01-09,21,36.0,26,0.0,9.7,0.0
2015-01-10,18,29.0,29,5.1,3.0,0.0
2015-01-11,15,23.0,21,10.3,1.74,0.0142
2015-01-12,12,20.0,24,0.0,1.56,0.0005
2015-01-13,7,20.0,13,0.0,1.86,0.0
2015-01-14,10,22.0,16,0.0,1.74,0.0
2015-01-15,7,20.0,13,0.0,2.2,0.0
2015-01-16,10,24.0,13,0.0,2.04,0.0
2015-01-17,10,17.0,21,0.0,2.13,0.0
2015-01-18,9,14.0,26,0.0,1.86,0.0
2015-01-19,7,15.0,22,5.599999988079071,1.33,0.0
2015-01-20,7,18.0,16,0.0,1.44,0.0005
2015-01-21,8,18.0,13,0.0,1.13,0.0
2015-01-22,8,17.0,28,3.5,1.2,0.0
2015-01-23,8,15.0,34,33.19999982118607,1.25,0.0004
2015-01-24,9,15.0,35,77.40000001192092,0.9,0.1998
2015-01-25,7,13.0,29,39.799999952316284,1.08,0.0
2015-01-26,5,12.0,21,48.90000009536743,0.74,0.0
2015-01-27,8,14.0,34,109.49999980926513,0.86,0.0
2015-01-28,9,13.0,32,120.50000014305115,0.36,0.0001
2015-01-29,8,15.0,26,49.999999833107,0.48,0.0002
2015-01-30,9,19.0,45,14.0,0.63,0.0002
2015-01-31,10,22.0,37,30.79999995231628,0.67,0.0002
2015-02-01,8,14.0,21,41.8000003814697,0.23,0.0001
2015-02-02,5,13.0,35,57.10000019073486,0.56,0.0002
2015-02-03,8,21.0,27,9.5,1.08,0.0003
2015-02-04,12,19.0,41,0.0,2.04,0.001
2015-02-05,15,30.0,15,0.0,3.63,0.0
2015-02-06,14,26.0,22,0.0,4.89,0.0
2015-02-07,23,34.0,22,0.0,6.97,0.0029
2015-02-08,25,40.0,24,36.3999996185303,10.27,0.0
2015-02-09,22,33.0,39,59.20000019669533,6.15,0.0
2015-02-10,18,28.0,27,4.09999990463257,3.15,0.0
2015-02-11,16,24.0,11,6.9,1.56,0.0005
2015-02-12,9,19.0,15,0.0,1.08,0.0004
2015-02-13,8,17.0,11,1.6,0.92,0.0003
2015-02-14,9,16.0,26,1.2,0.74,0.0
2015-02-15,10,18.0,15,0.0,1.14,0.0004
2015-02-16,9,14.0,27,11.09999990463257,1.2,0.0
2015-02-17,6,16.0,21,19.5,1.38,0.0004
2015-02-18,8,16.0,16,24.5,1.44,0.0
2015-02-19,8,16.0,21,100.60000019073486,0.74,0.0002
2015-02-20,5,16.0,21,36.40000004768372,0.67,0.0002
2015-02-21,11,17.0,21,126.00000000000004,0.56,0.0002
2015-02-22,10,14.0,28,206.39999961853025,0.24,0.0079
2015-02-23,10,15.0,48,186.2999998092651,0.36,0.0364
2015-02-24,9,15.0,48,35.3,0.56,0.0002
2015-02-25,7,11.0,39,173.4000000476837,1.2,0.0004
2015-02-26,10,15.0,28,357.5000005722046,0.63,0.0138
2015-02-27,9,16.0,26,79.90000023841858,0.74,0.0002
2015-02-28,9,14.0,32,28.90000009536744,1.08,0.0003
2015-03-01,8,17.0,32,37.09999990463257,1.44,0.0005
2015-03-02,6,18.0,39,16.5,0.44,0.0001
2015-03-03,11,23.0,15,7.0,1.2,0.0004
2015-03-04,12,20.0,35,9.0,1.96,0.0
2015-03-05,15,35.0,16,30.5,3.85,0.0
2015-03-06,16,27.0,22,60.00000023841858,4.96,0.0
2015-03-07,21,33.0,22,86.90000009536743,7.09,0.0
2015-03-08,25,35.0,34,260.80000019073486,10.59,0.0
2015-03-09,22,37.0,45,540.1999984741211,6.15,0.0022
2015-03-10,16,28.0,21,148.9000005722046,3.24,0.0
2015-03-11,15,25.0,27,51.0,1.87,0.0006
2015-03-12,-3,19.0,9,0.0,1.74,0.0006
2015-03-13,5,16.0,27,0.0,1.36,0.0006
2015-03-14,6,19.0,24,0.0,1.2,0.0005
2015-03-15,11,16.0,21,5.0,1.74,0.0007
2015-03-16,13,17.0,22,22.299999713897712,1.86,0.0008
2015-03-17,10,17.0,26,42.00000004768371,0.94,0.0004
2015-03-18,8,19.0,16,0.0,1.08,0.0004
2015-03-19,11,16.0,11,0.0,1.56,0.0
2015-03-20,12,18.0,35,1.5,1.98,0.0
2015-03-21,14,15.0,29,3.0,2.44,0.0
2015-03-22,12,22.0,32,0.0,2.18,0.0
2015-03-23,11,21.0,22,13.0,2.3,0.0
2015-03-24,12,18.0,32,57.8999996185303,2.63,0.0
2015-03-25,10,23.0,34,244.20000039339064,1.56,0.0264
2015-03-26,11,15.0,39,250.3999996185303,1.87,0.0175
2015-03-27,11,17.0,52,239.0999998092651,0.36,0.3914
2015-03-28,13,18.0,46,1.0,1.2,0.2288
2015-03-29,12,19.0,37,0.0,1.44,0.0386
2015-03-30,13,21.0,41,0.0,1.36,0.0617
2015-03-31,16,23.0,45,0.0,1.86,0.0009
2015-04-01,10,19.0,42,0.0,1.36,0.0005
2015-04-02,8,20.0,26,0.0,1.38,0.0004
2015-04-03,10,27.0,32,0.0,1.8,0.0
2015-04-04,7,22.0,16,0.0,2.36,0.0
2015-04-05,16,36.0,26,0.0,4.09,0.0
2015-04-06,15,28.0,24,0.0,5.05,0.0
2015-04-07,21,31.0,21,0.0,7.05,0.0029
2015-04-08,23,34.0,21,0.0,9.79,0.0
2015-04-09,24,39.0,27,0.0,5.86,0.0021
2015-04-10,21,34.0,27,0.0,3.18,0.0
2015-04-11,15,26.0,13,0.0,2.04,0.0007
2015-04-12,9,18.0,8,0.0,1.89,0.0006
2015-04-13,11,20.0,27,0.0,3.24,0.0
2015-04-14,9,23.0,16,0.0,3.36,0.0
2015-04-15,8,25.0,27,0.0,3.56,0.0
2015-04-16,10,27.0,26,0.0,3.63,0.0
2015-04-17,14,26.0,21,0.0,3.74,0.0
2015-04-18,12,25.0,22,0.0,3.85,0.0
2015-04-19,15,25.0,26,0.0,3.61,0.0
2015-04-20,13,22.0,22,0.0,3.67,0.0014
2015-04-21,13,21.0,22,0.0,3.56,0.0
2015-04-22,10,22.0,27,0.0,3.36,0.0
2015-04-23,13,28.0,26,0.0,3.2,0.0016
2015-04-24,14,25.0,24,0.0,3.63,0.0
2015-04-25,12,24.0,27,0.0,3.87,0.0
2015-04-26,16,27.0,32,0.0,3.63,0.0017
2015-04-27,14,23.0,34,0.0,3.48,0.0017
2015-04-28,14,24.0,35,0.0,3.47,0.0017
2015-04-29,13,24.0,21,0.0,3.18,0.0015
2015-04-30,13,24.0,27,14.99999995231628,3.2,0.0014
2015-05-01,8,17.0,32,0.0,1.37,0.0005
2015-05-02,8,14.0,26,0.0,1.2,0.0004
2015-05-03,8,16.0,52,0.0,1.63,0.0005
2015-05-04,11,20.0,28,0.0,2.74,0.0
2015-05-05,18,39.0,22,0.0,4.77,0.0081
2015-05-06,16,28.0,21,0.0,5.2,0.0
2015-05-07,21,33.0,27,0.0,7.25,0.003
2015-05-08,22,37.0,21,0.0,9.3,0.0
2015-05-09,24,33.0,26,0.0,5.41,0.0
2015-05-10,21,33.0,15,0.0,3.45,0.0
2015-05-11,18,24.0,21,0.0,2.15,0.0007
2015-05-12,9,20.0,9,0.0,1.74,0.0006
2015-05-13,13,29.0,15,0.0,5.05,0.0022
2015-05-14,17,38.0,21,0.0,4.96,0.0
2015-05-15,17,39.0,50,0.0,4.82,0.0021
2015-05-16,16,23.0,29,7.5,3.67,0.0016
2015-05-17,14,23.0,35,12.9,3.0,0.0013
2015-05-18,17,26.0,37,36.90000004768372,3.06,0.0013
2015-05-19,18,33.0,24,0.0,4.89,0.0022
2015-05-20,18,32.0,29,0.0,5.2,0.0
2015-05-21,15,22.0,34,0.0,4.96,0.0022
2015-05-22,14,23.0,39,1.4,4.82,0.0021
2015-05-23,13,24.0,29,0.0,4.57,0.0
2015-05-24,15,26.0,28,0.0,4.64,0.002
2015-05-25,13,24.0,22,0.0,4.51,0.002
2015-05-26,17,23.0,34,0.0,4.39,0.0
2015-05-27,17,24.0,37,0.0,4.6,0.002
2015-05-28,15,26.0,29,0.0,4.49,0.0021
2015-05-29,13,29.0,28,0.0,4.27,0.002
2015-05-30,18,29.0,16,0.0,5.05,0.0023
2015-05-31,16,25.0,24,0.0,4.96,0.0
2015-06-01,5,17.0,27,0.0,1.57,0.0005
2015-06-02,7,14.0,35,0.0,1.2,0.0004
2015-06-03,8,13.0,45,2.4,0.74,0.0002
2015-06-04,11,13.0,15,0.0,2.44,0.0
2015-06-05,17,30.0,21,0.0,5.05,0.0
2015-06-06,7,28.0,22,0.0,5.41,0.0
2015-06-07,21,36.0,21,0.0,7.39,0.0
2015-06-08,24,36.0,21,0.0,9.63,0.0
2015-06-09,24,29.0,22,0.0,5.47,0.0019
2015-06-10,22,33.0,27,0.0,3.96,0.0
2015-06-11,15,23.0,21,7.2,1.53,0.0005
2015-06-12,11,19.0,21,0.0,1.5,0.0005
2015-06-13,22,29.0,34,0.0,5.41,0.0
2015-06-14,21,29.0,26,0.0,5.1,0.0
2015-06-15,19,30.0,21,0.0,5.47,0.0
2015-06-16,21,29.0,32,0.0,5.2,0.0
2015-06-17,21,29.0,41,12.5,5.37,0.0023
2015-06-18,21,29.0,34,0.0,4.89,0.0021
2015-06-19,20,30.0,37,0.0,4.96,0.0021
2015-06-20,21,29.0,41,0.0,4.72,0.002
2015-06-21,20,30.0,37,0.0,4.96,0.0021
2015-06-22,18,31.0,21,0.0,5.05,0.0
2015-06-23,20,37.0,26,0.0,5.89,0.0025
2015-06-24,21,31.0,21,15.8,5.89,0.0025
2015-06-25,20,29.0,29,0.0,6.32,0.0
2015-06-26,21,31.0,32,0.0,6.56,0.0027
2015-06-27,21,33.0,28,0.0,6.43,0.0027
2015-06-28,21,36.0,32,0.0,6.25,0.0026
2015-06-29,21,31.0,26,0.0,6.61,0.0028
2015-06-30,18,33.0,21,0.0,6.56,0.0
2015-07-01,8,17.0,16,0.0,1.68,0.0006
2015-07-02,4,14.0,26,0.0,1.14,0.0004
2015-07-03,8,12.0,35,1.9,0.96,0.0003
2015-07-04,10,16.0,34,0.0,2.56,0.0
2015-07-05,19,20.0,15,0.0,3.97,0.0
2015-07-06,20,32.0,22,0.0,5.15,0.0
2015-07-07,20,37.0,21,0.0,7.57,0.0032
2015-07-08,25,35.0,26,0.0,9.32,0.0
2015-07-09,23,30.0,26,0.0,5.2,0.0018
2015-07-10,22,30.0,24,1.2,3.56,0.0
2015-07-11,16,22.0,21,0.0,2.25,0.0007
2015-07-12,10,22.0,15,19.8,1.5,0.0005
2015-07-13,24,35.0,32,0.0,7.08,0.0
2015-07-14,24,34.0,35,0.0,7.32,0.003
2015-07-15,22,32.0,27,0.0,7.25,0.0
2015-07-16,23,36.0,26,0.0,7.69,0.0
2015-07-17,25,36.0,27,0.0,9.49,0.0
2015-07-18,22,,21,0.0,9.85,0.0
2015-07-19,22,39.0,32,0.0,9.97,0.0
2015-07-20,24,33.0,26,0.0,10.15,0.0
2015-07-21,21,35.0,21,0.0,9.79,0.0
2015-07-22,23,35.0,24,0.0,9.96,0.0
2015-07-23,26,36.0,26,0.0,10.03,0.0
2015-07-24,26,35.0,32,0.0,9.79,0.0
2015-07-25,25,34.0,24,0.0,10.15,0.0
2015-07-26,23,36.0,28,0.0,10.05,0.0
2015-07-27,24,26.0,13,0.0,10.25,0.0
2015-07-28,25,37.0,26,0.0,9.89,0.0
2015-07-29,24,38.0,21,0.0,10.05,0.0
2015-07-30,23,43.0,42,0.0,9.79,0.0
2015-07-31,27,39.0,24,1.0,9.56,0.0
2015-08-01,10,18.0,15,0.0,1.74,0.0006
2015-08-02,5,14.0,34,0.0,1.38,0.0004
2015-08-03,7,13.0,28,1.5,0.96,0.0003
2015-08-04,9,16.0,34,0.0,2.97,0.0
2015-08-05,15,33.0,32,1.5,4.36,0.0
2015-08-06,18,33.0,22,0.0,5.35,0.0
2015-08-07,22,37.0,22,1.0,7.89,0.0033
2015-08-08,25,35.0,22,0.0,9.56,0.0
2015-08-09,23,29.0,16,0.0,5.2,0.0
2015-08-10,19,25.0,16,0.0,3.2,0.001
2015-08-11,16,22.0,13,20.699999809265137,2.34,0.0008
2015-08-12,-2,22.0,13,0.0,1.63,0.0096
2015-08-13,24,33.0,28,21.0,9.15,0.0
2015-08-14,24,35.0,22,0.0,9.05,0.0
2015-08-15,22,36.0,28,16.0,8.83,0.0
2015-08-16,23,29.0,16,0.0,9.01,0.0
2015-08-17,21,31.0,21,0.0,8.95,0.0
2015-08-18,23,37.0,41,98.5,8.89,0.0017
2015-08-19,23,34.0,29,266.5999992370605,7.3,0.0027
2015-08-20,23,31.0,26,21.5,7.21,0.0027
2015-08-21,21,25.0,11,2.0,7.03,0.0
2015-08-22,19,32.0,21,0.0,6.96,0.0
2015-08-23,26,35.0,26,38.0,6.73,0.0
2015-08-24,22,38.0,39,79.09999990463257,7.03,0.0
2015-08-25,22,31.0,27,157.5999996185303,6.15,0.0
2015-08-26,24,33.0,21,0.0,6.03,0.0
2015-08-27,25,26.0,8,0.0,6.89,0.0
2015-08-28,26,34.0,22,0.0,6.56,0.0
2015-08-29,26,34.0,24,0.0,6.73,0.0
2015-08-30,23,34.0,21,0.0,6.95,0.0
2015-08-31,21,35.0,21,0.0,7.3,0.0
